type,part,expr
wave_16,combined_mode_wave,(-1.167e-4)*sin(11*pi*x)*cos(0.612*pi*t*11)
wave_16,combined_mode_wave,(1.042e-4)*sin(12*pi*x)*cos(0.612*pi*t*12)
wave_16,combined_mode_wave,(-1.024e-4)*sin(13*pi*x)*cos(0.612*pi*t*13)
wave_16,combined_mode_wave,(7.274e-4)*sin(14*pi*x)*cos(0.612*pi*t*14)
wave_16,combined_mode_wave,(9.92e-4)*sin(15*pi*x)*cos(0.612*pi*t*15)
wave_16,combined_mode_wave,(8.843e-4)*sin(16*pi*x)*cos(0.612*pi*t*16)
wave_16,combined_mode_wave,(1.375e-1)*sin(1*pi*x)*cos(0.415*pi*t*1)
wave_16,combined_mode_wave,(-6.596e-3)*sin(2*pi*x)*cos(0.415*pi*t*2)
wave_16,combined_mode_wave,(-5.095e-4)*sin(3*pi*x)*cos(0.415*pi*t*3)
wave_16,combined_mode_wave,(-3.747e-4)*sin(4*pi*x)*cos(0.415*pi*t*4)
wave_16,combined_mode_wave,(-2.213e-4)*sin(5*pi*x)*cos(0.415*pi*t*5)
wave_16,combined_mode_wave,(-1.65e-4)*sin(6*pi*x)*cos(0.415*pi*t*6)
wave_16,combined_mode_wave,(-1.686e-4)*sin(7*pi*x)*cos(0.415*pi*t*7)
wave_16,combined_mode_wave,(1.587e-4)*sin(8*pi*x)*cos(0.415*pi*t*8)
wave_16,combined_mode_wave,(1.191e-4)*sin(9*pi*x)*cos(0.415*pi*t*9)
wave_16,combined_mode_wave,(-1.679e-4)*sin(10*pi*x)*cos(0.415*pi*t*10)
wave_16,combined_mode_wave,(9.834e-4)*sin(11*pi*x)*cos(0.415*pi*t*11)
wave_16,combined_mode_wave,(1.132e-4)*sin(12*pi*x)*cos(0.415*pi*t*12)
wave_16,combined_mode_wave,(-9.484e-4)*sin(13*pi*x)*cos(0.415*pi*t*13)
wave_16,combined_mode_wave,(-1.046e-4)*sin(14*pi*x)*cos(0.415*pi*t*14)
wave_16,combined_mode_wave,(-9.763e-4)*sin(15*pi*x)*cos(0.415*pi*t*15)
wave_16,combined_mode_wave,(-7.907e-4)*sin(16*pi*x)*cos(0.415*pi*t*16)
wave_16,sine_part,sin(1*pi*x)*(-1.483e-1)
wave_16,sine_part,sin(2*pi*x)*(-8.803e-3)
wave_16,sine_part,sin(3*pi*x)*(3.462e-4)
wave_16,sine_part,sin(4*pi*x)*(-2.491e-4)
wave_16,sine_part,sin(6*pi*x)*(2.71e-4)
wave_16,sine_part,sin(7*pi*x)*(-1.9e-4)
wave_16,sine_part,sin(8*pi*x)*(-1.337e-4)
wave_16,sine_part,sin(9*pi*x)*(1.37e-4)
wave_16,sine_part,sin(10*pi*x)*(-1.629e-4)
wave_16,sine_part,sin(11*pi*x)*(1.082e-4)
wave_16,sine_part,sin(12*pi*x)*(-9.393e-4)
wave_16,sine_part,sin(13*pi*x)*(-1.121e-4)
wave_16,sine_part,sin(14*pi*x)*(-1.261e-4)
wave_16,sine_part,sin(16*pi*x)*(6.737e-4)
wave_16,combined_mode_wave,(-1.598e-1)*sin(1*pi*x)*cos(0.789*pi*t*1)
wave_16,combined_mode_wave,(-7.049e-3)*sin(2*pi*x)*cos(0.789*pi*t*2)
wave_16,combined_mode_wave,(3.346e-4)*sin(3*pi*x)*cos(0.789*pi*t*3)
wave_16,combined_mode_wave,(4.081e-4)*sin(4*pi*x)*cos(0.789*pi*t*4)
wave_16,combined_mode_wave,(-2.823e-4)*sin(5*pi*x)*cos(0.789*pi*t*5)
wave_16,combined_mode_wave,(2.038e-4)*sin(6*pi*x)*cos(0.789*pi*t*6)
wave_16,combined_mode_wave,(-2.029e-4)*sin(7*pi*x)*cos(0.789*pi*t*7)
wave_16,combined_mode_wave,(-1.533e-4)*sin(8*pi*x)*cos(0.789*pi*t*8)
wave_16,combined_mode_wave,(-1.222e-4)*sin(9*pi*x)*cos(0.789*pi*t*9)
wave_16,combined_mode_wave,(9.975e-4)*sin(10*pi*x)*cos(0.789*pi*t*10)
wave_16,combined_mode_wave,(1.35e-4)*sin(11*pi*x)*cos(0.789*pi*t*11)
wave_16,combined_mode_wave,(1.306e-4)*sin(12*pi*x)*cos(0.789*pi*t*12)
wave_16,combined_mode_wave,(8.895e-4)*sin(13*pi*x)*cos(0.789*pi*t*13)
wave_16,combined_mode_wave,(-1.047e-4)*sin(14*pi*x)*cos(0.789*pi*t*14)
wave_16,combined_mode_wave,(7.398e-4)*sin(15*pi*x)*cos(0.789*pi*t*15)
wave_16,combined_mode_wave,(7.05e-4)*sin(16*pi*x)*cos(0.789*pi*t*16)
wave_16,combined_mode_wave,(1.333e-1)*sin(1*pi*x)*cos(0.333*pi*t*1)
wave_16,combined_mode_wave,(-5.037e-3)*sin(2*pi*x)*cos(0.333*pi*t*2)
wave_16,combined_mode_wave,(-3.287e-4)*sin(3*pi*x)*cos(0.333*pi*t*3)
wave_16,combined_mode_wave,(-3.477e-4)*sin(4*pi*x)*cos(0.333*pi*t*4)
wave_16,combined_mode_wave,(-3.131e-4)*sin(5*pi*x)*cos(0.333*pi*t*5)
wave_16,combined_mode_wave,(1.949e-4)*sin(6*pi*x)*cos(0.333*pi*t*6)
wave_16,combined_mode_wave,(2.163e-4)*sin(7*pi*x)*cos(0.333*pi*t*7)
wave_16,combined_mode_wave,(2.11e-4)*sin(8*pi*x)*cos(0.333*pi*t*8)
wave_16,combined_mode_wave,(1.347e-4)*sin(9*pi*x)*cos(0.333*pi*t*9)
wave_16,combined_mode_wave,(-1.109e-4)*sin(10*pi*x)*cos(0.333*pi*t*10)
wave_16,combined_mode_wave,(-1.389e-4)*sin(11*pi*x)*cos(0.333*pi*t*11)
wave_16,combined_mode_wave,(1.41e-4)*sin(12*pi*x)*cos(0.333*pi*t*12)
wave_16,combined_mode_wave,(7.622e-4)*sin(13*pi*x)*cos(0.333*pi*t*13)
wave_16,combined_mode_wave,(1.041e-4)*sin(14*pi*x)*cos(0.333*pi*t*14)
wave_16,combined_mode_wave,(-9.488e-4)*sin(15*pi*x)*cos(0.333*pi*t*15)
wave_16,combined_mode_wave,(-8.207e-4)*sin(16*pi*x)*cos(0.333*pi*t*16)
wave_16,sine_part,sin(1*pi*x)*(-1.533e-1)
wave_16,cosine_part,cos(0.282*pi*t*1)
wave_16,sine_part,sin(2*pi*x)*(6.222e-3)
wave_16,cosine_part,cos(0.282*pi*t*2)
wave_16,sine_part,sin(3*pi*x)*(-5.308e-4)
wave_16,cosine_part,cos(0.282*pi*t*3)
wave_16,sine_part,sin(4*pi*x)*(2.937e-4)
wave_16,cosine_part,cos(0.282*pi*t*4)
wave_16,sine_part,sin(5*pi*x)*(-3.212e-4)
wave_16,cosine_part,cos(0.282*pi*t*5)
wave_16,cosine_part,cos(0.282*pi*t*6)
wave_16,sine_part,sin(7*pi*x)*(-2.334e-4)
wave_16,cosine_part,cos(0.282*pi*t*7)
wave_16,sine_part,sin(8*pi*x)*(-1.627e-4)
wave_16,cosine_part,cos(0.282*pi*t*8)
wave_16,sine_part,sin(9*pi*x)*(1.611e-4)
wave_16,cosine_part,cos(0.282*pi*t*9)
wave_16,sine_part,sin(10*pi*x)*(-1.557e-4)
wave_16,cosine_part,cos(0.282*pi*t*10)
wave_16,sine_part,sin(11*pi*x)*(-1.387e-4)
wave_16,cosine_part,cos(0.282*pi*t*11)
wave_16,sine_part,sin(12*pi*x)*(-8.43e-4)
wave_16,cosine_part,cos(0.282*pi*t*12)
wave_16,sine_part,sin(13*pi*x)*(1.06e-4)
wave_16,cosine_part,cos(0.282*pi*t*13)
wave_16,cosine_part,cos(0.282*pi*t*14)
wave_16,sine_part,sin(15*pi*x)*(8.716e-4)
wave_16,cosine_part,cos(0.282*pi*t*15)
wave_16,sine_part,sin(16*pi*x)*(1.029e-4)
wave_16,cosine_part,cos(0.282*pi*t*16)
wave_16,combined_mode_wave,(1.423e-1)*sin(1*pi*x)*cos(0.132*pi*t*1)
wave_16,combined_mode_wave,(-7.993e-3)*sin(2*pi*x)*cos(0.132*pi*t*2)
wave_16,combined_mode_wave,(5.573e-4)*sin(3*pi*x)*cos(0.132*pi*t*3)
wave_16,combined_mode_wave,(2.692e-4)*sin(4*pi*x)*cos(0.132*pi*t*4)
wave_16,combined_mode_wave,(3.052e-4)*sin(5*pi*x)*cos(0.132*pi*t*5)
wave_16,combined_mode_wave,(2.045e-4)*sin(6*pi*x)*cos(0.132*pi*t*6)
wave_16,combined_mode_wave,(2.071e-4)*sin(7*pi*x)*cos(0.132*pi*t*7)
wave_16,combined_mode_wave,(-1.644e-4)*sin(8*pi*x)*cos(0.132*pi*t*8)
wave_16,combined_mode_wave,(-1.49e-4)*sin(9*pi*x)*cos(0.132*pi*t*9)
wave_16,combined_mode_wave,(1.739e-4)*sin(10*pi*x)*cos(0.132*pi*t*10)
wave_16,combined_mode_wave,(1.18e-4)*sin(11*pi*x)*cos(0.132*pi*t*11)
wave_16,combined_mode_wave,(-1.437e-4)*sin(12*pi*x)*cos(0.132*pi*t*12)
wave_16,combined_mode_wave,(-9.47e-4)*sin(13*pi*x)*cos(0.132*pi*t*13)
wave_16,combined_mode_wave,(-9.313e-4)*sin(14*pi*x)*cos(0.132*pi*t*14)
wave_16,combined_mode_wave,(8.94e-4)*sin(15*pi*x)*cos(0.132*pi*t*15)
wave_16,combined_mode_wave,(6.728e-4)*sin(16*pi*x)*cos(0.132*pi*t*16)
wave_16,sine_part,sin(1*pi*x)*(1.196e-1)
wave_16,cosine_part,cos(0.304*pi*t*1)
wave_16,sine_part,sin(2*pi*x)*(8.831e-3)
wave_16,cosine_part,cos(0.304*pi*t*2)
wave_16,sine_part,sin(3*pi*x)*(5.761e-4)
wave_16,cosine_part,cos(0.304*pi*t*3)
wave_16,sine_part,sin(4*pi*x)*(-3.161e-4)
wave_16,cosine_part,cos(0.304*pi*t*4)
wave_16,sine_part,sin(5*pi*x)*(2.823e-4)
wave_16,cosine_part,cos(0.304*pi*t*5)
wave_16,sine_part,sin(6*pi*x)*(-1.947e-4)
wave_16,cosine_part,cos(0.304*pi*t*6)
wave_16,sine_part,sin(7*pi*x)*(1.595e-4)
wave_16,cosine_part,cos(0.304*pi*t*7)
wave_16,sine_part,sin(8*pi*x)*(1.49e-4)
wave_16,cosine_part,cos(0.304*pi*t*8)
wave_16,sine_part,sin(9*pi*x)*(-1.688e-4)
wave_16,cosine_part,cos(0.304*pi*t*9)
wave_16,sine_part,sin(10*pi*x)*(1.236e-4)
wave_16,cosine_part,cos(0.304*pi*t*10)
wave_16,sine_part,sin(11*pi*x)*(-1.264e-4)
wave_16,cosine_part,cos(0.304*pi*t*11)
wave_16,sine_part,sin(12*pi*x)*(1.259e-4)
wave_16,cosine_part,cos(0.304*pi*t*12)
wave_16,sine_part,sin(13*pi*x)*(9.089e-4)
wave_16,cosine_part,cos(0.304*pi*t*13)
wave_16,sine_part,sin(14*pi*x)*(9.309e-4)
wave_16,cosine_part,cos(0.304*pi*t*14)
wave_16,sine_part,sin(15*pi*x)*(-9.741e-4)
wave_16,cosine_part,cos(0.304*pi*t*15)
wave_16,sine_part,sin(16*pi*x)*(9.325e-4)
wave_16,cosine_part,cos(0.304*pi*t*16)
wave_16,combined_mode_wave,(1.636e-1)*sin(1*pi*x)*cos(0.793*pi*t*1)
wave_16,combined_mode_wave,(-6.13e-3)*sin(2*pi*x)*cos(0.793*pi*t*2)
wave_16,combined_mode_wave,(-3.701e-4)*sin(3*pi*x)*cos(0.793*pi*t*3)
wave_16,combined_mode_wave,(-3.615e-4)*sin(4*pi*x)*cos(0.793*pi*t*4)
wave_16,combined_mode_wave,(-2.765e-4)*sin(5*pi*x)*cos(0.793*pi*t*5)
wave_16,combined_mode_wave,(2.334e-4)*sin(6*pi*x)*cos(0.793*pi*t*6)
wave_16,combined_mode_wave,(-2.423e-4)*sin(7*pi*x)*cos(0.793*pi*t*7)
wave_16,combined_mode_wave,(1.728e-4)*sin(8*pi*x)*cos(0.793*pi*t*8)
wave_16,combined_mode_wave,(1.272e-4)*sin(9*pi*x)*cos(0.793*pi*t*9)
wave_16,combined_mode_wave,(1.374e-4)*sin(10*pi*x)*cos(0.793*pi*t*10)
wave_16,combined_mode_wave,(1.516e-4)*sin(11*pi*x)*cos(0.793*pi*t*11)
wave_16,combined_mode_wave,(-9.082e-4)*sin(12*pi*x)*cos(0.793*pi*t*12)
wave_16,combined_mode_wave,(8.673e-4)*sin(13*pi*x)*cos(0.793*pi*t*13)
wave_16,combined_mode_wave,(1.166e-4)*sin(14*pi*x)*cos(0.793*pi*t*14)
wave_16,combined_mode_wave,(9.99e-4)*sin(15*pi*x)*cos(0.793*pi*t*15)
wave_16,combined_mode_wave,(-7.042e-4)*sin(16*pi*x)*cos(0.793*pi*t*16)
wave_16,combined_mode_wave,(1.008e-1)*sin(1*pi*x)*cos(0.555*pi*t*1)
wave_16,combined_mode_wave,(-6.839e-3)*sin(2*pi*x)*cos(0.555*pi*t*2)
wave_16,combined_mode_wave,(4.049e-4)*sin(3*pi*x)*cos(0.555*pi*t*3)
wave_16,combined_mode_wave,(3.368e-4)*sin(4*pi*x)*cos(0.555*pi*t*4)
wave_16,combined_mode_wave,(2.837e-4)*sin(5*pi*x)*cos(0.555*pi*t*5)
wave_16,combined_mode_wave,(2.329e-4)*sin(6*pi*x)*cos(0.555*pi*t*6)
wave_16,combined_mode_wave,(-1.871e-4)*sin(7*pi*x)*cos(0.555*pi*t*7)
wave_16,combined_mode_wave,(2.132e-4)*sin(8*pi*x)*cos(0.555*pi*t*8)
wave_16,combined_mode_wave,(-1.91e-4)*sin(9*pi*x)*cos(0.555*pi*t*9)
wave_16,combined_mode_wave,(1.753e-4)*sin(10*pi*x)*cos(0.555*pi*t*10)
wave_16,combined_mode_wave,(1.518e-4)*sin(11*pi*x)*cos(0.555*pi*t*11)
wave_16,combined_mode_wave,(-1.212e-4)*sin(12*pi*x)*cos(0.555*pi*t*12)
wave_16,combined_mode_wave,(-8.186e-4)*sin(13*pi*x)*cos(0.555*pi*t*13)
wave_16,combined_mode_wave,(-1e-4)*sin(14*pi*x)*cos(0.555*pi*t*14)
wave_16,combined_mode_wave,(8.027e-4)*sin(15*pi*x)*cos(0.555*pi*t*15)
wave_16,combined_mode_wave,(-8.164e-4)*sin(16*pi*x)*cos(0.555*pi*t*16)
wave_16,sine_part,sin(1*pi*x)*(1.651e-1)
wave_16,cosine_part,cos(0.432*pi*t*1)
wave_16,sine_part,sin(2*pi*x)*(-7.382e-3)
wave_16,cosine_part,cos(0.432*pi*t*2)
wave_16,sine_part,sin(3*pi*x)*(4.304e-4)
wave_16,cosine_part,cos(0.432*pi*t*3)
wave_16,sine_part,sin(4*pi*x)*(-2.508e-4)
wave_16,cosine_part,cos(0.432*pi*t*4)
wave_16,sine_part,sin(5*pi*x)*(3.319e-4)
wave_16,cosine_part,cos(0.432*pi*t*5)
wave_16,sine_part,sin(6*pi*x)*(1.669e-4)
wave_16,cosine_part,cos(0.432*pi*t*6)
wave_16,sine_part,sin(7*pi*x)*(-2.26e-4)
wave_16,cosine_part,cos(0.432*pi*t*7)
wave_16,sine_part,sin(8*pi*x)*(-1.291e-4)
wave_16,cosine_part,cos(0.432*pi*t*8)
wave_16,sine_part,sin(9*pi*x)*(-1.166e-4)
wave_16,cosine_part,cos(0.432*pi*t*9)
wave_16,cosine_part,cos(0.432*pi*t*10)
wave_16,sine_part,sin(11*pi*x)*(-9.117e-4)
wave_16,cosine_part,cos(0.432*pi*t*11)
wave_16,sine_part,sin(12*pi*x)*(-8.635e-4)
wave_16,cosine_part,cos(0.432*pi*t*12)
wave_16,sine_part,sin(13*pi*x)*(-1.206e-4)
wave_16,cosine_part,cos(0.432*pi*t*13)
wave_16,sine_part,sin(14*pi*x)*(9.996e-4)
wave_16,cosine_part,cos(0.432*pi*t*14)
wave_16,sine_part,sin(15*pi*x)*(-9.799e-4)
wave_16,cosine_part,cos(0.432*pi*t*15)
wave_16,sine_part,sin(16*pi*x)*(7.134e-4)
wave_16,cosine_part,cos(0.432*pi*t*16)
wave_16,sine_part,sin(1*pi*x)*(1.366e-1)
wave_16,cosine_part,cos(0.62*pi*t*1)
wave_16,sine_part,sin(2*pi*x)*(5.878e-3)
wave_16,cosine_part,cos(0.62*pi*t*2)
wave_16,sine_part,sin(3*pi*x)*(-5.472e-4)
wave_16,cosine_part,cos(0.62*pi*t*3)
wave_16,sine_part,sin(4*pi*x)*(3.836e-4)
wave_16,cosine_part,cos(0.62*pi*t*4)
wave_16,sine_part,sin(5*pi*x)*(2.921e-4)
wave_16,cosine_part,cos(0.62*pi*t*5)
wave_16,sine_part,sin(6*pi*x)*(2.48e-4)
wave_16,cosine_part,cos(0.62*pi*t*6)
wave_16,sine_part,sin(7*pi*x)*(2.142e-4)
wave_16,cosine_part,cos(0.62*pi*t*7)
wave_16,sine_part,sin(8*pi*x)*(1.802e-4)
wave_16,cosine_part,cos(0.62*pi*t*8)
wave_16,sine_part,sin(9*pi*x)*(-1.366e-4)
wave_16,cosine_part,cos(0.62*pi*t*9)
wave_16,sine_part,sin(10*pi*x)*(1.401e-4)
wave_16,cosine_part,cos(0.62*pi*t*10)
wave_16,sine_part,sin(11*pi*x)*(1.273e-4)
wave_16,cosine_part,cos(0.62*pi*t*11)
wave_16,sine_part,sin(12*pi*x)*(9.209e-4)
wave_16,cosine_part,cos(0.62*pi*t*12)
wave_16,sine_part,sin(13*pi*x)*(1.205e-4)
wave_16,cosine_part,cos(0.62*pi*t*13)
wave_16,sine_part,sin(14*pi*x)*(1.253e-4)
wave_16,cosine_part,cos(0.62*pi*t*14)
wave_16,sine_part,sin(15*pi*x)*(1.098e-4)
wave_16,cosine_part,cos(0.62*pi*t*15)
wave_16,sine_part,sin(16*pi*x)*(-7.018e-4)
wave_16,cosine_part,cos(0.62*pi*t*16)
wave_16,sine_part,sin(1*pi*x)*(1.152e-1)
wave_16,cosine_part,cos(0.664*pi*t*1)
wave_16,sine_part,sin(2*pi*x)*(-5.908e-3)
wave_16,cosine_part,cos(0.664*pi*t*2)
wave_16,sine_part,sin(3*pi*x)*(4.672e-4)
wave_16,cosine_part,cos(0.664*pi*t*3)
wave_16,cosine_part,cos(0.664*pi*t*4)
wave_16,sine_part,sin(5*pi*x)*(-2.479e-4)
wave_16,cosine_part,cos(0.664*pi*t*5)
wave_16,sine_part,sin(6*pi*x)*(2.823e-4)
wave_16,cosine_part,cos(0.664*pi*t*6)
wave_16,cosine_part,cos(0.664*pi*t*7)
wave_16,sine_part,sin(8*pi*x)*(1.618e-4)
wave_16,cosine_part,cos(0.664*pi*t*8)
wave_16,sine_part,sin(9*pi*x)*(1.808e-4)
wave_16,cosine_part,cos(0.664*pi*t*9)
wave_16,sine_part,sin(10*pi*x)*(1.692e-4)
wave_16,cosine_part,cos(0.664*pi*t*10)
wave_16,cosine_part,cos(0.664*pi*t*11)
wave_16,sine_part,sin(12*pi*x)*(1.146e-4)
wave_16,cosine_part,cos(0.664*pi*t*12)
wave_16,sine_part,sin(13*pi*x)*(9.903e-4)
wave_16,cosine_part,cos(0.664*pi*t*13)
wave_16,sine_part,sin(14*pi*x)*(-1e-4)
wave_16,cosine_part,cos(0.664*pi*t*14)
wave_16,sine_part,sin(15*pi*x)*(-1.135e-4)
wave_16,cosine_part,cos(0.664*pi*t*15)
wave_16,sine_part,sin(16*pi*x)*(6.849e-4)
wave_16,cosine_part,cos(0.664*pi*t*16)
wave_16,combined_mode_wave,(-1.348e-1)*sin(1*pi*x)*cos(0.2*pi*t*1)
wave_16,combined_mode_wave,(6.628e-3)*sin(2*pi*x)*cos(0.2*pi*t*2)
wave_16,combined_mode_wave,(-4.04e-4)*sin(3*pi*x)*cos(0.2*pi*t*3)
wave_16,combined_mode_wave,(-4.352e-4)*sin(4*pi*x)*cos(0.2*pi*t*4)
wave_16,combined_mode_wave,(2.926e-4)*sin(5*pi*x)*cos(0.2*pi*t*5)
wave_16,combined_mode_wave,(-2.873e-4)*sin(6*pi*x)*cos(0.2*pi*t*6)
wave_16,combined_mode_wave,(-1.612e-4)*sin(7*pi*x)*cos(0.2*pi*t*7)
wave_16,combined_mode_wave,(1.578e-4)*sin(8*pi*x)*cos(0.2*pi*t*8)
wave_16,combined_mode_wave,(-1.917e-4)*sin(9*pi*x)*cos(0.2*pi*t*9)
wave_16,combined_mode_wave,(1.172e-4)*sin(10*pi*x)*cos(0.2*pi*t*10)
wave_16,combined_mode_wave,(-9.631e-4)*sin(11*pi*x)*cos(0.2*pi*t*11)
wave_16,combined_mode_wave,(1.237e-4)*sin(12*pi*x)*cos(0.2*pi*t*12)
wave_16,combined_mode_wave,(-1.187e-4)*sin(13*pi*x)*cos(0.2*pi*t*13)
wave_16,combined_mode_wave,(-7.06e-4)*sin(14*pi*x)*cos(0.2*pi*t*14)
wave_16,combined_mode_wave,(8.455e-4)*sin(15*pi*x)*cos(0.2*pi*t*15)
wave_16,combined_mode_wave,(8.48e-4)*sin(16*pi*x)*cos(0.2*pi*t*16)
wave_16,combined_mode_wave,(-1.505e-1)*sin(1*pi*x)*cos(0.171*pi*t*1)
wave_16,combined_mode_wave,(-5.544e-3)*sin(2*pi*x)*cos(0.171*pi*t*2)
wave_16,combined_mode_wave,(4.105e-4)*sin(3*pi*x)*cos(0.171*pi*t*3)
wave_16,combined_mode_wave,(-4.156e-4)*sin(4*pi*x)*cos(0.171*pi*t*4)
wave_16,combined_mode_wave,(2.3e-4)*sin(5*pi*x)*cos(0.171*pi*t*5)
wave_16,combined_mode_wave,(2.29e-4)*sin(6*pi*x)*cos(0.171*pi*t*6)
wave_16,combined_mode_wave,(1.478e-4)*sin(7*pi*x)*cos(0.171*pi*t*7)
wave_16,combined_mode_wave,(-1.808e-4)*sin(8*pi*x)*cos(0.171*pi*t*8)
wave_16,combined_mode_wave,(-1.263e-4)*sin(9*pi*x)*cos(0.171*pi*t*9)
wave_16,combined_mode_wave,(1.143e-4)*sin(10*pi*x)*cos(0.171*pi*t*10)
wave_16,combined_mode_wave,(-9.304e-4)*sin(11*pi*x)*cos(0.171*pi*t*11)
wave_16,combined_mode_wave,(1.134e-4)*sin(12*pi*x)*cos(0.171*pi*t*12)
wave_16,combined_mode_wave,(-9.855e-4)*sin(13*pi*x)*cos(0.171*pi*t*13)
wave_16,combined_mode_wave,(8.25e-4)*sin(14*pi*x)*cos(0.171*pi*t*14)
wave_16,combined_mode_wave,(9.061e-4)*sin(15*pi*x)*cos(0.171*pi*t*15)
wave_16,combined_mode_wave,(8.752e-4)*sin(16*pi*x)*cos(0.171*pi*t*16)
wave_16,sine_part,sin(1*pi*x)*(1.137e-1)
wave_16,sine_part,sin(2*pi*x)*(8.073e-3)
wave_16,sine_part,sin(3*pi*x)*(5.329e-4)
wave_16,sine_part,sin(4*pi*x)*(4.356e-4)
wave_16,sine_part,sin(5*pi*x)*(-2.244e-4)
wave_16,sine_part,sin(6*pi*x)*(2.655e-4)
wave_16,sine_part,sin(7*pi*x)*(-1.465e-4)
wave_16,sine_part,sin(8*pi*x)*(1.536e-4)
wave_16,sine_part,sin(9*pi*x)*(1.661e-4)
wave_16,sine_part,sin(11*pi*x)*(-1.592e-4)
wave_16,sine_part,sin(12*pi*x)*(-1.269e-4)
wave_16,sine_part,sin(13*pi*x)*(1.349e-4)
wave_16,sine_part,sin(14*pi*x)*(1.17e-4)
wave_16,sine_part,sin(15*pi*x)*(-6.563e-4)
wave_16,sine_part,sin(16*pi*x)*(-6.599e-4)
wave_16,combined_mode_wave,(1.555e-1)*sin(1*pi*x)*cos(0.194*pi*t*1)
wave_16,combined_mode_wave,(-7.17e-3)*sin(2*pi*x)*cos(0.194*pi*t*2)
wave_16,combined_mode_wave,(-5.108e-4)*sin(3*pi*x)*cos(0.194*pi*t*3)
wave_16,combined_mode_wave,(3.406e-4)*sin(4*pi*x)*cos(0.194*pi*t*4)
wave_16,combined_mode_wave,(-3.235e-4)*sin(5*pi*x)*cos(0.194*pi*t*5)
wave_16,combined_mode_wave,(2.763e-4)*sin(6*pi*x)*cos(0.194*pi*t*6)
wave_16,combined_mode_wave,(-1.933e-4)*sin(7*pi*x)*cos(0.194*pi*t*7)
wave_16,combined_mode_wave,(2.106e-4)*sin(8*pi*x)*cos(0.194*pi*t*8)
wave_16,combined_mode_wave,(1.547e-4)*sin(9*pi*x)*cos(0.194*pi*t*9)
wave_16,combined_mode_wave,(1.115e-4)*sin(10*pi*x)*cos(0.194*pi*t*10)
wave_16,combined_mode_wave,(1.199e-4)*sin(11*pi*x)*cos(0.194*pi*t*11)
wave_16,combined_mode_wave,(1.191e-4)*sin(12*pi*x)*cos(0.194*pi*t*12)
wave_16,combined_mode_wave,(-1.279e-4)*sin(13*pi*x)*cos(0.194*pi*t*13)
wave_16,combined_mode_wave,(-1.112e-4)*sin(14*pi*x)*cos(0.194*pi*t*14)
wave_16,combined_mode_wave,(9.96e-4)*sin(15*pi*x)*cos(0.194*pi*t*15)
wave_16,combined_mode_wave,(8.514e-4)*sin(16*pi*x)*cos(0.194*pi*t*16)
wave_16,combined_mode_wave,(1.643e-1)*sin(1*pi*x)*cos(0.331*pi*t*1)
wave_16,combined_mode_wave,(-8.227e-3)*sin(2*pi*x)*cos(0.331*pi*t*2)
wave_16,combined_mode_wave,(-4.578e-4)*sin(3*pi*x)*cos(0.331*pi*t*3)
wave_16,combined_mode_wave,(3.889e-4)*sin(4*pi*x)*cos(0.331*pi*t*4)
wave_16,combined_mode_wave,(-2.465e-4)*sin(5*pi*x)*cos(0.331*pi*t*5)
wave_16,combined_mode_wave,(2.443e-4)*sin(6*pi*x)*cos(0.331*pi*t*6)
wave_16,combined_mode_wave,(1.767e-4)*sin(7*pi*x)*cos(0.331*pi*t*7)
wave_16,combined_mode_wave,(1.408e-4)*sin(8*pi*x)*cos(0.331*pi*t*8)
wave_16,combined_mode_wave,(1.201e-4)*sin(9*pi*x)*cos(0.331*pi*t*9)
wave_16,combined_mode_wave,(1.678e-4)*sin(10*pi*x)*cos(0.331*pi*t*10)
wave_16,combined_mode_wave,(9.592e-4)*sin(11*pi*x)*cos(0.331*pi*t*11)
wave_16,combined_mode_wave,(-1.35e-4)*sin(12*pi*x)*cos(0.331*pi*t*12)
wave_16,combined_mode_wave,(9.68e-4)*sin(13*pi*x)*cos(0.331*pi*t*13)
wave_16,combined_mode_wave,(-7.432e-4)*sin(14*pi*x)*cos(0.331*pi*t*14)
wave_16,combined_mode_wave,(1.07e-4)*sin(15*pi*x)*cos(0.331*pi*t*15)
wave_16,combined_mode_wave,(7.027e-4)*sin(16*pi*x)*cos(0.331*pi*t*16)
wave_16,sine_part,sin(1*pi*x)*(-1.643e-1)
wave_16,cosine_part,cos(0.443*pi*t*1)
wave_16,sine_part,sin(2*pi*x)*(6.019e-3)
wave_16,cosine_part,cos(0.443*pi*t*2)
wave_16,sine_part,sin(3*pi*x)*(5.151e-4)
wave_16,cosine_part,cos(0.443*pi*t*3)
wave_16,sine_part,sin(4*pi*x)*(3.147e-4)
wave_16,cosine_part,cos(0.443*pi*t*4)
wave_16,sine_part,sin(5*pi*x)*(-3.1e-4)
wave_16,cosine_part,cos(0.443*pi*t*5)
wave_16,sine_part,sin(6*pi*x)*(2.041e-4)
wave_16,cosine_part,cos(0.443*pi*t*6)
wave_16,sine_part,sin(7*pi*x)*(-1.451e-4)
wave_16,cosine_part,cos(0.443*pi*t*7)
wave_16,sine_part,sin(8*pi*x)*(-1.83e-4)
wave_16,cosine_part,cos(0.443*pi*t*8)
wave_16,cosine_part,cos(0.443*pi*t*9)
wave_16,sine_part,sin(10*pi*x)*(-1.237e-4)
wave_16,cosine_part,cos(0.443*pi*t*10)
wave_16,sine_part,sin(11*pi*x)*(-1.214e-4)
